date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-10,17:49:47",[  218] ,[ 1429] *,[  755] ,[ 1555] *,[ 1648] *,[ 1085] *,[  682] ,[  426] ,[ 1744] *,[   88] ,20250110_174947_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174947_foto_normalized.npy,0.10675,0.11092,0.11327,0.0662,0.06997,0.07256
"2025-01-10,17:49:57",[  218] ,[ 1429] *,[  755] ,[ 1554] *,[ 1647] *,[ 1085] *,[  682] ,[  425] ,[ 1745] *,[   88] ,20250110_174957_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174957_foto_normalized.npy,0.1086,0.11251,0.11435,0.06846,0.07191,0.07382
"2025-01-10,17:50:05",[  218] ,[ 1428] *,[  755] ,[ 1554] *,[ 1647] *,[ 1085] *,[  682] ,[  425] ,[ 1744] *,[   88] ,20250110_175005_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175005_foto_normalized.npy,0.10851,0.1122,0.11477,0.06831,0.07151,0.07434
"2025-01-10,17:50:27",[  218] ,[ 1425] *,[  754] ,[ 1552] *,[ 1643] *,[ 1081] *,[  681] ,[  424] ,[ 1748] *,[   88] ,20250110_175027_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175027_foto_normalized.npy,0.10777,0.11241,0.11448,0.0675,0.07195,0.07424
"2025-01-10,17:50:36",[  218] ,[ 1426] *,[  754] ,[ 1552] *,[ 1646] *,[ 1083] *,[  681] ,[  424] ,[ 1752] *,[   89] ,20250110_175036_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175036_foto_normalized.npy,0.10812,0.11186,0.11404,0.06798,0.07133,0.07372
"2025-01-10,17:50:43",[  217] ,[ 1425] *,[  753] ,[ 1551] *,[ 1644] *,[ 1082] *,[  680] ,[  424] ,[ 1750] *,[   89] ,20250110_175043_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175043_foto_normalized.npy,0.10751,0.11121,0.11434,0.06714,0.07049,0.07397
"2025-01-10,17:50:58",[  217] ,[ 1424] *,[  753] ,[ 1550] *,[ 1642] *,[ 1081] *,[  680] ,[  424] ,[ 1749] *,[   88] ,20250110_175058_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175058_foto_normalized.npy,0.10798,0.1101,0.11229,0.06774,0.06898,0.07121
"2025-01-10,17:51:11",[  217] ,[ 1424] *,[  753] ,[ 1550] *,[ 1644] *,[ 1082] *,[  681] ,[  424] ,[ 1751] *,[   89] ,20250110_175111_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175111_foto_normalized.npy,0.10824,0.11185,0.11448,0.06814,0.07131,0.07392
"2025-01-10,17:51:24",[  217] ,[ 1424] *,[  753] ,[ 1550] *,[ 1644] *,[ 1081] *,[  681] ,[  424] ,[ 1752] *,[   89] ,20250110_175124_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175124_foto_normalized.npy,0.10673,0.11138,0.11368,0.06598,0.07027,0.07261
"2025-01-10,17:51:36",[  217] ,[ 1424] *,[  753] ,[ 1550] *,[ 1643] *,[ 1081] *,[  680] ,[  424] ,[ 1750] *,[   89] ,20250110_175136_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175136_foto_normalized.npy,0.10701,0.11151,0.11477,0.06672,0.07076,0.07418
"2025-01-10,17:51:48",[  217] ,[ 1424] *,[  753] ,[ 1550] *,[ 1643] *,[ 1081] *,[  679] ,[  423] ,[ 1750] *,[   89] ,20250110_175148_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175148_foto_normalized.npy,0.10887,0.11266,0.1153,0.0689,0.07223,0.07506
"2025-01-10,17:52:02",[  217] ,[ 1422] *,[  752] ,[ 1548] *,[ 1641] *,[ 1079] *,[  679] ,[  423] ,[ 1751] *,[   89] ,20250110_175202_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175202_foto_normalized.npy,0.10862,0.11213,0.11439,0.0685,0.07138,0.07363
"2025-01-10,17:52:20",[  216] ,[ 1421] *,[  752] ,[ 1547] *,[ 1640] *,[ 1079] *,[  678] ,[  423] ,[ 1751] *,[   89] ,20250110_175220_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175220_foto_normalized.npy,0.10794,0.11206,0.11494,0.06765,0.07136,0.07452
"2025-01-10,17:52:36",[  216] ,[ 1421] *,[  752] ,[ 1546] *,[ 1642] *,[ 1079] *,[  679] ,[  423] ,[ 1752] *,[   89] ,20250110_175236_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175236_foto_normalized.npy,0.10862,0.11263,0.11594,0.06845,0.072,0.07563
"2025-01-10,17:52:50",[  211] ,[ 1383] *,[  739] ,[ 1518] *,[ 1613] *,[ 1050] *,[  664] ,[  414] ,[ 1797] *,[   91] ,20250110_175250_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175250_foto_normalized.npy,0.1061,0.11004,0.11289,0.06551,0.06912,0.07222
"2025-01-10,17:53:07",[  212] ,[ 1393] *,[  741] ,[ 1520] *,[ 1618] *,[ 1054] *,[  667] ,[  415] ,[ 1819] *,[   92] ,20250110_175307_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175307_foto_normalized.npy,0.10752,0.1099,0.11336,0.06714,0.06876,0.0723
"2025-01-10,17:53:28",[  210] ,[ 1381] *,[  738] ,[ 1512] *,[ 1608] *,[ 1045] *,[  663] ,[  413] ,[ 1831] *,[   92] ,20250110_175328_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175328_foto_normalized.npy,0.10738,0.11058,0.11356,0.06699,0.06955,0.07291
"2025-01-10,17:53:43",[  208] ,[ 1367] *,[  734] ,[ 1501] *,[ 1598] *,[ 1035] *,[  657] ,[  410] ,[ 1847] *,[   93] ,20250110_175343_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175343_foto_normalized.npy,0.1058,0.10904,0.11148,0.06538,0.06823,0.07101
"2025-01-10,17:54:11",[  207] ,[ 1357] *,[  730] ,[ 1495] *,[ 1592] *,[ 1028] *,[  653] ,[  407] ,[ 1863] *,[   94] ,20250110_175411_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175411_foto_normalized.npy,0.10778,0.11089,0.11315,0.06751,0.07013,0.07265
"2025-01-10,17:54:27",[  207] ,[ 1356] *,[  730] ,[ 1492] *,[ 1590] *,[ 1026] *,[  652] ,[  407] ,[ 1863] *,[   94] ,20250110_175427_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_175427_foto_normalized.npy,0.10521,0.10881,0.1116,0.06441,0.06754,0.07056
"2025-01-11,16:00:45",[  224] ,[ 1466] *,[  775] ,[ 1589] *,[ 1683] *,[ 1103] *,[  700] ,[  434] ,[ 1938] *,[   96] ,20250111_160045_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160045_foto_normalized.npy,0.11202,0.11209,0.11356,0.07396,0.0732,0.07494
"2025-01-11,16:00:56",[  223] ,[ 1457] *,[  773] ,[ 1577] *,[ 1672] *,[ 1096] *,[  695] ,[  431] ,[ 1930] *,[   95] ,20250111_160056_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160056_foto_normalized.npy,0.11132,0.11273,0.11347,0.07283,0.07367,0.07477
"2025-01-11,16:01:05",[  222] ,[ 1455] *,[  773] ,[ 1575] *,[ 1670] *,[ 1094] *,[  694] ,[  431] ,[ 1928] *,[   95] ,20250111_160105_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160105_foto_normalized.npy,0.11115,0.11355,0.11369,0.07265,0.07455,0.07487
"2025-01-11,16:01:13",[  222] ,[ 1455] *,[  772] ,[ 1574] *,[ 1668] *,[ 1094] *,[  694] ,[  430] ,[ 1926] *,[   95] ,20250111_160113_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160113_foto_normalized.npy,0.11162,0.11326,0.11361,0.0732,0.0743,0.07472
"2025-01-11,16:01:22",[  222] ,[ 1453] *,[  772] ,[ 1571] *,[ 1668] *,[ 1093] *,[  694] ,[  430] ,[ 1926] *,[   95] ,20250111_160122_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160122_foto_normalized.npy,0.11156,0.11286,0.11379,0.07307,0.07377,0.07507
"2025-01-11,16:01:32",[  222] ,[ 1453] *,[  772] ,[ 1572] *,[ 1667] *,[ 1093] *,[  694] ,[  430] ,[ 1926] *,[   95] ,20250111_160132_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160132_foto_normalized.npy,0.11207,0.11349,0.11454,0.07366,0.07453,0.07582
"2025-01-11,16:01:45",[  222] ,[ 1452] *,[  771] ,[ 1570] *,[ 1665] *,[ 1092] *,[  693] ,[  430] ,[ 1918] *,[   95] ,20250111_160145_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160145_foto_normalized.npy,0.11284,0.11343,0.11462,0.07517,0.07482,0.07636
"2025-01-11,16:01:54",[  221] ,[ 1451] *,[  771] ,[ 1569] *,[ 1664] *,[ 1091] *,[  693] ,[  430] ,[ 1916] *,[   94] ,20250111_160154_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160154_foto_normalized.npy,0.11278,0.11372,0.11409,0.07477,0.07494,0.07538
"2025-01-11,16:02:02",[  222] ,[ 1450] *,[  770] ,[ 1569] *,[ 1664] *,[ 1090] *,[  693] ,[  429] ,[ 1917] *,[   94] ,20250111_160202_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160202_foto_normalized.npy,0.11254,0.11341,0.11409,0.07443,0.07443,0.07524
"2025-01-11,16:02:10",[  222] ,[ 1450] *,[  770] ,[ 1568] *,[ 1663] *,[ 1090] *,[  692] ,[  429] ,[ 1918] *,[   94] ,20250111_160210_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160210_foto_normalized.npy,0.11223,0.11394,0.11446,0.07386,0.07493,0.0756
"2025-01-11,16:02:18",[  221] ,[ 1450] *,[  770] ,[ 1568] *,[ 1663] *,[ 1091] *,[  692] ,[  429] ,[ 1919] *,[   94] ,20250111_160218_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160218_foto_normalized.npy,0.11239,0.11289,0.11495,0.07422,0.07364,0.07625
"2025-01-11,16:02:28",[  221] ,[ 1451] *,[  770] ,[ 1568] *,[ 1663] *,[ 1090] *,[  692] ,[  429] ,[ 1918] *,[   94] ,20250111_160228_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160228_foto_normalized.npy,0.11157,0.11371,0.11453,0.07321,0.07458,0.07557
"2025-01-11,16:02:37",[  221] ,[ 1450] *,[  770] ,[ 1568] *,[ 1663] *,[ 1090] *,[  692] ,[  429] ,[ 1916] *,[   94] ,20250111_160237_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160237_foto_normalized.npy,0.11265,0.11378,0.11473,0.07438,0.07458,0.0758
"2025-01-11,16:02:45",[  221] ,[ 1449] *,[  770] ,[ 1567] *,[ 1661] *,[ 1090] *,[  692] ,[  429] ,[ 1918] *,[   94] ,20250111_160245_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160245_foto_normalized.npy,0.11134,0.11334,0.11341,0.07281,0.07432,0.07452
"2025-01-11,16:02:54",[  221] ,[ 1448] *,[  769] ,[ 1567] *,[ 1662] *,[ 1089] *,[  691] ,[  428] ,[ 1915] *,[   94] ,20250111_160254_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160254_foto_normalized.npy,0.11201,0.1135,0.11369,0.07358,0.07432,0.07451
"2025-01-11,16:03:02",[  221] ,[ 1449] *,[  769] ,[ 1566] *,[ 1660] *,[ 1089] *,[  691] ,[  429] ,[ 1913] *,[   94] ,20250111_160302_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160302_foto_normalized.npy,0.11278,0.11337,0.11422,0.07478,0.07444,0.07544
"2025-01-11,16:03:11",[  221] ,[ 1449] *,[  769] ,[ 1565] *,[ 1660] *,[ 1089] *,[  691] ,[  428] ,[ 1914] *,[   94] ,20250111_160311_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160311_foto_normalized.npy,0.11244,0.11348,0.11454,0.0741,0.07426,0.07572
"2025-01-11,16:03:19",[  221] ,[ 1448] *,[  768] ,[ 1565] *,[ 1660] *,[ 1088] *,[  691] ,[  428] ,[ 1913] *,[   94] ,20250111_160319_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160319_foto_normalized.npy,0.11274,0.11418,0.11471,0.07442,0.07508,0.07571
"2025-01-11,16:03:29",[  220] ,[ 1447] *,[  768] ,[ 1563] *,[ 1659] *,[ 1088] *,[  691] ,[  428] ,[ 1914] *,[   94] ,20250111_160329_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160329_foto_normalized.npy,0.1124,0.11392,0.1146,0.07407,0.07476,0.07555
"2025-01-11,16:03:37",[  221] ,[ 1448] *,[  769] ,[ 1565] *,[ 1660] *,[ 1089] *,[  691] ,[  429] ,[ 1914] *,[   94] ,20250111_160337_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160337_foto_normalized.npy,0.11247,0.11407,0.11457,0.07421,0.07512,0.07575
"2025-01-11,16:03:47",[  221] ,[ 1448] *,[  768] ,[ 1565] *,[ 1659] *,[ 1088] *,[  690] ,[  428] ,[ 1908] *,[   94] ,20250111_160347_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160347_foto_normalized.npy,0.11146,0.11312,0.11424,0.0736,0.07464,0.07611
"2025-01-11,16:03:54",[  221] ,[ 1447] *,[  768] ,[ 1564] *,[ 1659] *,[ 1088] *,[  691] ,[  428] ,[ 1911] *,[   94] ,20250111_160354_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160354_foto_normalized.npy,0.11177,0.11376,0.11437,0.07339,0.07474,0.07549
"2025-01-11,16:04:02",[  220] ,[ 1446] *,[  767] ,[ 1563] *,[ 1658] *,[ 1087] *,[  690] ,[  428] ,[ 1906] *,[   94] ,20250111_160402_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160402_foto_normalized.npy,0.11231,0.11343,0.11406,0.07433,0.07464,0.07535
"2025-01-11,16:04:11",[  220] ,[ 1447] *,[  768] ,[ 1563] *,[ 1658] *,[ 1088] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160411_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160411_foto_normalized.npy,0.11197,0.11349,0.11448,0.07386,0.07448,0.07571
"2025-01-11,16:04:19",[  221] ,[ 1447] *,[  768] ,[ 1563] *,[ 1659] *,[ 1088] *,[  690] ,[  428] ,[ 1910] *,[   94] ,20250111_160419_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160419_foto_normalized.npy,0.11196,0.11372,0.11497,0.07352,0.07462,0.07614
"2025-01-11,16:04:30",[  220] ,[ 1446] *,[  767] ,[ 1563] *,[ 1658] *,[ 1088] *,[  691] ,[  428] ,[ 1912] *,[   94] ,20250111_160430_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160430_foto_normalized.npy,0.11226,0.11358,0.11412,0.07397,0.07453,0.07525
"2025-01-11,16:04:39",[  220] ,[ 1445] *,[  767] ,[ 1563] *,[ 1658] *,[ 1087] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160439_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160439_foto_normalized.npy,0.11186,0.11276,0.11387,0.07338,0.07339,0.07474
"2025-01-11,16:04:47",[  220] ,[ 1445] *,[  767] ,[ 1562] *,[ 1657] *,[ 1087] *,[  690] ,[  428] ,[ 1910] *,[   94] ,20250111_160447_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160447_foto_normalized.npy,0.11148,0.11329,0.11397,0.07299,0.07412,0.07489
"2025-01-11,16:04:56",[  220] ,[ 1446] *,[  767] ,[ 1562] *,[ 1658] *,[ 1088] *,[  690] ,[  428] ,[ 1912] *,[   94] ,20250111_160456_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160456_foto_normalized.npy,0.11159,0.11285,0.1137,0.07311,0.07374,0.0749
"2025-01-11,16:05:04",[  220] ,[ 1446] *,[  768] ,[ 1562] *,[ 1657] *,[ 1087] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160504_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160504_foto_normalized.npy,0.11278,0.11379,0.11482,0.07453,0.07473,0.07596
"2025-01-11,16:05:12",[  220] ,[ 1447] *,[  768] ,[ 1563] *,[ 1658] *,[ 1089] *,[  691] ,[  428] ,[ 1910] *,[   94] ,20250111_160512_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160512_foto_normalized.npy,0.11214,0.11346,0.11444,0.07392,0.07453,0.07564
"2025-01-11,16:05:31",[  220] ,[ 1447] *,[  767] ,[ 1563] *,[ 1657] *,[ 1088] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160531_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160531_foto_normalized.npy,0.11192,0.11367,0.11495,0.07366,0.07486,0.07646
"2025-01-11,16:05:43",[  220] ,[ 1447] *,[  767] ,[ 1562] *,[ 1657] *,[ 1087] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160543_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160543_foto_normalized.npy,0.11228,0.11285,0.11444,0.07407,0.07356,0.07563
"2025-01-11,16:05:56",[  220] ,[ 1446] *,[  767] ,[ 1562] *,[ 1656] *,[ 1088] *,[  690] ,[  428] ,[ 1910] *,[   94] ,20250111_160556_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160556_foto_normalized.npy,0.11195,0.11342,0.11368,0.07369,0.07448,0.07485
"2025-01-11,16:06:09",[  220] ,[ 1446] *,[  767] ,[ 1562] *,[ 1657] *,[ 1088] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160609_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160609_foto_normalized.npy,0.11218,0.11299,0.11328,0.074,0.07409,0.07439
"2025-01-11,16:06:20",[  220] ,[ 1446] *,[  767] ,[ 1561] *,[ 1656] *,[ 1087] *,[  690] ,[  428] ,[ 1908] *,[   94] ,20250111_160620_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160620_foto_normalized.npy,0.11176,0.11369,0.1138,0.07336,0.07477,0.07497
"2025-01-11,16:06:32",[  220] ,[ 1446] *,[  767] ,[ 1562] *,[ 1656] *,[ 1087] *,[  690] ,[  428] ,[ 1906] *,[   94] ,20250111_160632_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160632_foto_normalized.npy,0.11163,0.11306,0.11421,0.07339,0.07388,0.07541
"2025-01-11,16:06:46",[  220] ,[ 1447] *,[  767] ,[ 1562] *,[ 1656] *,[ 1087] *,[  690] ,[  428] ,[ 1907] *,[   94] ,20250111_160646_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160646_foto_normalized.npy,0.11165,0.11304,0.1145,0.07346,0.07407,0.07589
"2025-01-11,16:06:58",[  220] ,[ 1447] *,[  767] ,[ 1562] *,[ 1657] *,[ 1088] *,[  690] ,[  428] ,[ 1909] *,[   94] ,20250111_160658_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160658_foto_normalized.npy,0.11215,0.11352,0.11415,0.07384,0.07456,0.07529
"2025-01-11,16:07:10",[  220] ,[ 1446] *,[  767] ,[ 1562] *,[ 1656] *,[ 1088] *,[  690] ,[  428] ,[ 1907] *,[   94] ,20250111_160710_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160710_foto_normalized.npy,0.11279,0.11344,0.11464,0.07454,0.07443,0.07599
"2025-01-11,16:07:23",[  220] ,[ 1446] *,[  766] ,[ 1561] *,[ 1656] *,[ 1087] *,[  690] ,[  428] ,[ 1906] *,[   94] ,20250111_160723_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160723_foto_normalized.npy,0.11216,0.11369,0.1149,0.07371,0.07462,0.07623
"2025-01-11,16:07:54",[  218] ,[ 1435] *,[  762] ,[ 1552] *,[ 1648] *,[ 1079] *,[  685] ,[  425] ,[ 1917] *,[   94] ,20250111_160754_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160754_foto_normalized.npy,0.11199,0.11355,0.11471,0.07354,0.07453,0.07608
"2025-01-11,16:08:11",[  215] ,[ 1416] *,[  757] ,[ 1538] *,[ 1632] *,[ 1064] *,[  677] ,[  421] ,[ 1942] *,[   95] ,20250111_160811_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160811_foto_normalized.npy,0.11152,0.11296,0.11408,0.07311,0.07392,0.07534
"2025-01-11,16:08:29",[  217] ,[ 1429] *,[  761] ,[ 1548] *,[ 1643] *,[ 1074] *,[  682] ,[  423] ,[ 1935] *,[   95] ,20250111_160829_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160829_foto_normalized.npy,0.11169,0.11205,0.11463,0.07356,0.07317,0.07621
"2025-01-11,16:08:42",[  221] ,[ 1450] *,[  768] ,[ 1564] *,[ 1659] *,[ 1089] *,[  691] ,[  428] ,[ 1911] *,[   94] ,20250111_160842_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160842_foto_normalized.npy,0.11275,0.11315,0.11478,0.07479,0.0743,0.0762
"2025-01-11,16:08:53",[  214] ,[ 1402] *,[  752] ,[ 1526] *,[ 1622] *,[ 1053] *,[  672] ,[  418] ,[ 1962] *,[   96] ,20250111_160853_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160853_foto_normalized.npy,0.11066,0.111,0.11291,0.0724,0.0721,0.0743
"2025-01-11,16:09:04",[  214] ,[ 1408] *,[  754] ,[ 1531] *,[ 1626] *,[ 1057] *,[  673] ,[  419] ,[ 1956] *,[   96] ,20250111_160904_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160904_foto_normalized.npy,0.1113,0.11243,0.11469,0.07302,0.07351,0.07609
"2025-01-11,16:09:18",[  215] ,[ 1408] *,[  754] ,[ 1531] *,[ 1627] *,[ 1058] *,[  674] ,[  419] ,[ 1954] *,[   96] ,20250111_160918_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160918_foto_normalized.npy,0.11135,0.11328,0.11397,0.07293,0.07435,0.07521
